permalink_url,title,message,Primary_Category,Primary_Category_Other,Secondary_Category,Secondary_Category_Other,Video_Type,voice_first_3_seconds,visual_first_3_seconds,visual_first_3_seconds_Other,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,thumbnail_famous_personality_name,thumbnail_famous_personality_profession
https://www.facebook.com/1954072204870360/posts/2420562828221293/,Bhavnagar Teen May Become World's Shortest Doctor,कौन है Ganesh जो बनेंगे दुनिया के सबसे छोटे doctor?,Lifestyle,,"Person Specific, Award/Achievement",,Shocking/Surprising,text only (to),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2424652191145690/,History Behind The Famous Jantar Mantar,किसने बनवाया था जंतर मंतर?,Places / Destinations,,History,,Explainers,text only (to),other,Jantar mantar,loud,Heritage,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2407783796165863/,94 Year Old Tea Seller Feeds Over 200 Beggars Everyday,1974 से रोजाना गरीबों को कौन free में पिला रहा है चाय ?,Lifestyle,,"Social Work, Food",,Inspiring,other,commoner (np),,low,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2405524256391817/,Vadodara Rains: Vadodara Cop Carries 45-Day-Old Girl In Tub Wins Internet's Heart,बाढ़ के बीच बच्ची के लिए 'Vasudev' बना policeman,Forces,,Police,,Inspiring,other,commoner (np),,loud,Building/ Factory,Fear,,
https://www.facebook.com/1954072204870360/posts/2407808279496748/,Government School Students Create Portable Biometric Voting System,किस machine के कारण लोगों को नहीं जाना पड़ेगा vote देने अपने शहर?,Education,,Science,,"Inspiring, Informative",text only (to),commoner (np),,low,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2405522019725374/,"Another 28,000 Troops Rushed To Kashmir Valley, High Operation Alert","Modi govt ने Kashmir भेजे 28,000 अतिरिक्त जवान",Forces,,Army,,Shocking/Surprising,text only (to),other,Army,relevant,Other,Fear,,
https://www.facebook.com/1954072204870360/posts/2406177822993127/,"A Blessing For Infants, Mother Milk Bank",जरुरतमंद बच्चों के लिए कौन दे रहा है मां का दूध?,Lifestyle,,"Health, Social Work, Food",,Shocking/Surprising,text only (to),commoner (np),,relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2490008727943369/,Prahlad Jani - India's Breatharian Yogi,70 साल से नहीं खाने-पीने वाले योगी,Lifestyle,,"Health, Famous Personality",,Informative,text only (to),commoner (np),,low,Commoner,Sad,,
https://www.facebook.com/1954072204870360/posts/2404860636458179/,"Remembering Pingali Venkayya, The Creator Of India's Tricolour",कौन थे Pingali Venkaiah जिनके नाम पर तैयार किया गया था postal stamp?,History,,"History, Famous Personality",,"Day-specific, Profile",text only (to),Crowd,,relevant,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2406160559661520/,The Human Washing Machines Of Dhobi Ghat,क्या आपको पता है इस धोबी घाट के बारे में?,Lifestyle,,X-Factor,,Informative,other,commoner (np),,low,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2410016992609210/,In Chhattisgarh Mine Workers Came Together To Build A Hospital Of Their Own,क्या आपको लगता है कि India में है अच्छा healthcare system?,Others,,Health,,Shocking/Surprising,text only (to),commoner (np),,low,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2404797203131189/,UP Man Gives 'Triple Talaq' To Wife On Road,Road पर पति ने पत्नी को दिया Triple Talaq,Judiciary & Crime,,"Crime, Person Specific",,Shocking/Surprising, common voice (optv),commoner (np),,no music,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2404841689793407/,11th Grade Girl Puts UP Police In A Fix,"Student ने की UP Police की बोलती बंद, पूछा आरोपी नेता हो तो इंसाफ मिलेगा?",Others,,"Person Specific, Police",,Shocking/Surprising, common voice (optv),commoner (np),,no music,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2404863039791272/,What Is Victor Force In Indian Army?,क्या है Victor Force जिसका हिस्सा बने Mahendra Singh Dhoni?,Forces,,Army,,Explainers,text only (to),famous personality (fp),,relevant,Famous Personality,Happy ,MS Dhoni,Sport
https://www.facebook.com/1954072204870360/posts/2404926183118291/,6 New Heads Nominated For Indian Cricket Team's Coaching,Team India के coach बनने के लिए आगे आए ये 6 नाम,Sports & Games,,Cricket,,Informative,text only (to),famous personality (fp),,relevant,Famous Personality,Happy ,Indian Cricket team,Sport
https://www.facebook.com/1954072204870360/posts/2404718766472366/,ISRO To Set Up A Technical Liaison Unit In Moscow,अब कहां जमने जा रहे हैं ISRO के पैर?,Technology & Innovations,,Science,,Informative, voice of famous personality (fpv),famous personality (fp),,no music,Object,Action,,
https://www.facebook.com/1954072204870360/posts/2407660169511559/,Skill Development School For Slum Kids In Shivamogga,किस तरह slum children के skills हो रहे हैं develop?,Education,,Social Work,,Inspiring,text only (to),other,Banner,relevant,Commoner,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2409241666020076/,526 Teeth Removed From Chennai Boy's Mouth,7 साल के बच्चे के mouth से निकले कितने teeth?,Weird News,,Person Specific,,Shocking/Surprising,other,commoner (np),,low,Object,Action,,
https://www.facebook.com/1954072204870360/posts/2420642551546654/,Specially-Abled Man Becomes An Inspiration For The Youth,ये specially-abled man क्यों हो रहे हैं famous?,Lifestyle,,Person Specific,,"Inspiring,Selp-help",text only (to),commoner (np),,relevant,Object,Action,,
https://www.facebook.com/1954072204870360/posts/2404938769783699/,World Breastfeeding Week To Spread Awareness About Breastfeeding,Breastfeeding सिर्फ बच्चे ही नहीं बल्कि मां की health के लिए भी होती है important,Lifestyle,,"Health, Awareness",,Day-specific,text only (to),Crowd,,relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2406175179660058/,A NEWJ Tribute To The Legendary Kishore Da,Kishore Kumar के birthday पर NEWJ की ओर से एक खास पेशकश,Entertainment,,"Bollywood, Music",,"Day-specific, Entertaining",other,commoner (np),,no music,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2404098806534362/,"CCD Owner, VG Siddhartha Found Dead After A Search Operation",आखिर क्यों करना पड़ा CCD founder VG Siddhartha को suicide?,Judiciary & Crime,,"Crime, Famous Personality",,Shocking/Surprising,text only (to),famous personality (fp),,relevant,Famous Personality,Happy ,VG Siddhartha,business
https://www.facebook.com/1954072204870360/posts/2404671349810441/,Chennai Gets The First Disabled-Friendly Park For Children,क्या है इस park में खास?,Places / Destinations,,"Other,Health",Physical(Disabilities),Informative,text only (to),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2404109806533262/,Family Builds Home Around A 150 Year Old Tree,क्यों नहीं काटने दिया 150 साल पुराना पेड़ इस family ने?,Environment/Ecosystem,,Conservation,,Informative,text only (to),commoner (np),,relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2409295782681331/,India's Bandit Queen: Phoolan Devi,डकैत से नेता बनने वाली Phoolan Devi की पूरी कहानी,Judiciary & Crime,,"Famous Personality, Crime",,Profile, voice of famous personality (fpv),famous personality (fp),,no music,Famous Personality,Proud,Phoolan Devi,other
https://www.facebook.com/1954072204870360/posts/2405345273076382/,Sandeep Kumar Goes Door-To-Door To Collect Books For Students,क्या है Chandigarh का ये Raddi se Shiksha initiative?,Lifestyle,,"Social Work, Person Specific",,Informative,text only (to),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2406087689668807/,Neil Chachea: Crafting A Green World,Manipur की ये महिला बनाती हैं corn husk से dolls,Environment/Ecosystem,,Conservation,,Inspiring,text only (to),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2404093546534888/,BCCI Suspends Prithvi Shaw Over Doping Violation,"Doping test में positive में पाए गए Prithvi Shaw, BCCI ने लगाया 8 months का ban",Sports & Games,,"Crime, Famous Personality",,Shocking/Surprising,text only (to),famous personality (fp),,relevant,Famous Personality,Happy ,Prithvi Shaw,Sport
https://www.facebook.com/1954072204870360/posts/2406135889663987/,Siddhant Shah's Museum That Has Art In Braille,Disabled लोगों के लिए खोला है museum,Places / Destinations,,"Visual Arts, Person Specific, X-Factor",,Inspiring,text only (to),commoner (np),,relevant,Commoner,"Happy, Action",,
https://www.facebook.com/1954072204870360/posts/2410637289213847/,The Magic Of VFX In Indian Cinema,कैसे VFX बदलते हैं film देखने का experience?,Entertainment,,"Bollywood, Science",,Explainers,other,other,Camera Rolling,relevant,Famous Personality,Action,"Sharukh khan, Hritik Roshan",film
https://www.facebook.com/1954072204870360/posts/2403239719953604/,"Unnao Rape Case Accused BJP MLA, Suspended From The Party",BREAKING NEWJ | Unnao Rape कांड का आरोपी BJP MLA हुआ party से suspend,Judiciary & Crime,,"Crime, Famous Personality, Political",,Shocking/Surprising,other,Crowd,,loud,Famous Personality,Action,Kuldeep sengar,Politics
https://www.facebook.com/1954072204870360/posts/2406242522986657/,Establishment Of Bhaironath Temple,कैसे दिल्ली में स्थापित हुए भैरव बाबा?,Places / Destinations,,Religion,,Informative,text only (to),other,Banner,relevant,Famous Personality,Neutral ,Bhairav baba,Devotional
https://www.facebook.com/1954072204870360/posts/2406113262999583/,Sharath Gayakwad : Para-Swimming Champion,Swimming से डरने वाला कैसे बना swimming champion?,Sports & Games,,"Other Sports, Famous Personality",,Informative,text only (to),commoner (np),,relevant,Commoner,Proud,,
https://www.facebook.com/1954072204870360/posts/2405513453059564/,Maa Ula: A Bike Taxi Service Run By The Differently-Abled,क्या आपको पता है इस bike service के बारे में?,Business,,Empowerment,,Inspiring,text only (to),commoner (np),,relevant,Commoner,Happy ,,
